time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-02-18T18:35:48.393Z,53.0796,-166.698,25,2.9,ml,,227,0.723,0.28,us,us6000h4vp,2022-04-30T14:18:27.040Z,"89 km S of Unalaska, Alaska",earthquake,3.1,11.5,0.097,14,reviewed,us,us
2022-02-18T18:21:39.749Z,-3.9235,152.222,226.21,4.4,mb,,106,0.272,0.76,us,us7000gm15,2022-04-30T14:18:27.040Z,"31 km NNE of Rabaul, Papua New Guinea",earthquake,10.4,3,0.087,42,reviewed,us,us
2022-02-18T17:49:21.802Z,52.413,-168.105,39.79,3.9,mb,,157,0.722,0.9,us,us7000gn8a,2022-04-30T14:18:27.040Z,"77 km SE of Nikolski, Alaska",earthquake,6.1,8.6,0.105,28,reviewed,us,us
2022-02-18T17:34:31.053Z,30.7321,131.2099,44.25,4.3,mb,,77,1.01,0.85,us,us7000gn86,2022-04-30T14:18:27.040Z,"20 km E of Nishinoomote, Japan",earthquake,5.8,6.8,0.096,35,reviewed,us,us
2022-02-18T17:28:57.140Z,17.959,-66.9258333333333,10,2.61,md,20,176,,0.17,pr,pr71335503,2022-02-18T17:57:44.850Z,"2 km SW of Guánica, Puerto Rico",earthquake,0.5,0.38,0.222485585347234,9,reviewed,pr,pr
2022-02-18T17:11:33.127Z,-6.3031,31.0686,10,4.5,mb,,71,5.673,0.71,us,us7000glzz,2022-04-30T14:18:27.040Z,"4 km N of Mpanda, Tanzania",earthquake,9.5,1,0.081,53,reviewed,us,us
2022-02-18T16:59:02.333Z,54.2847,-159.6391,35,3,ml,,219,0.548,0.69,us,us6000h4vv,2022-04-30T14:18:26.040Z,"129 km SSE of Sand Point, Alaska",earthquake,6.3,2,0.091,16,reviewed,us,us
2022-02-18T16:19:24.949Z,-0.9408,126.8948,10,4.6,mb,,47,1.765,1.16,us,us7000gn84,2022-04-30T14:18:26.040Z,"199 km SSW of Ternate, Indonesia",earthquake,6.3,1.9,0.152,18,reviewed,us,us
2022-02-18T16:15:28.374Z,-19.3225,-177.4319,545.94,4.5,mb,,123,7.634,1.2,us,us7000gn83,2022-04-30T14:18:26.040Z,"Fiji region",earthquake,13,8.3,0.135,16,reviewed,us,us
2022-02-18T16:15:07.748Z,52.4032,-169.9079,95.19,3.3,ml,,211,0.421,0.29,us,us6000h4vn,2022-04-30T14:18:26.040Z,"92 km SW of Nikolski, Alaska",earthquake,13.6,10.4,0.081,20,reviewed,us,us
2022-02-18T16:12:34.213Z,26.5157,127.7296,17.46,4.6,mb,,87,0.581,0.81,us,us7000gn81,2022-04-30T14:18:26.040Z,"13 km NW of Ishikawa, Japan",earthquake,6,5.1,0.111,24,reviewed,us,us
2022-02-18T16:00:15.388Z,-59.8803,149.3198,10,4.9,mb,,79,7.512,1.01,us,us7000glyf,2022-04-30T14:18:26.040Z,"west of Macquarie Island",earthquake,10.3,1.9,0.085,45,reviewed,us,us
2022-02-18T15:13:25.468Z,-31.2318,-179.8788,407.38,4.3,mb,,139,2.593,0.8,us,us7000gn7y,2022-04-30T14:18:26.040Z,"Kermadec Islands region",earthquake,12.9,12.6,0.153,12,reviewed,us,us
2022-02-18T15:12:36.451Z,51.1834,-178.3215,35,2.5,ml,,254,0.482,0.3,us,us6000h4w1,2022-04-30T14:18:26.040Z,"140 km SW of Adak, Alaska",earthquake,5.1,2,0.115,10,reviewed,us,us
2022-02-18T14:37:21.040Z,19.1896666666667,-155.483833333333,34.26,2.79,ml,56,75,,0.12,hv,hv72921252,2022-04-30T14:18:26.040Z,"1 km SSW of P?hala, Hawaii",earthquake,0.42,0.52,0.110774488756132,30,reviewed,hv,hv
2022-02-18T14:01:00.222Z,51.5675,-176.5851,67.73,3.3,ml,,202,0.313,0.23,us,us6000h4w0,2022-04-30T14:18:26.040Z,"34 km S of Adak, Alaska",earthquake,9.5,12.4,0.091,16,reviewed,us,us
2022-02-18T13:58:35.320Z,38.9505,21.1077,10,4.4,mb,,59,1.263,0.98,us,us7000glxt,2022-04-30T14:18:26.040Z,"6 km W of Kríkellos, Greece",earthquake,4.4,1.9,0.109,24,reviewed,us,us
2022-02-18T13:24:44.453Z,-5.2356,34.8124,14.58,4.3,mb,,81,4.307,0.26,us,us7000gn7t,2022-04-30T14:18:26.040Z,"Tanzania",earthquake,5.8,5.4,0.142,14,reviewed,us,us
2022-02-18T13:22:17.372Z,-5.2919,35.02,14.6,4.3,mb,,112,4.193,0.25,us,us7000gn7u,2022-04-30T14:18:26.040Z,"",earthquake,10.6,5.3,0.132,16,reviewed,us,us
2022-02-18T13:00:31.205Z,66.0042,-148.1122,13.1,3.4,ml,,,,0.84,ak,ak0222992pfr,2022-04-30T14:18:26.040Z,"44 km E of Stevens Village, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2022-02-18T12:19:34.930Z,19.1923333333333,-155.4745,34.9,3.67,ml,58,88,,0.11,hv,hv72921177,2022-04-30T14:18:26.040Z,"1 km SSE of P?hala, Hawaii",earthquake,0.46,0.51,0.191622861046481,41,reviewed,hv,hv
2022-02-18T12:18:10.050Z,19.1903333333333,-155.474833333333,34.6,3,ml,56,88,,0.12,hv,hv72921172,2022-04-30T14:18:26.040Z,"1 km SSE of P?hala, Hawaii",earthquake,0.4,0.53,0.186143030859732,36,reviewed,hv,hv
2022-02-18T11:59:10.733Z,13.0939,144.9344,85.4,4.3,mb,,72,0.496,0.91,us,us7000gm5d,2022-04-30T14:18:26.040Z,"28 km SE of Inarajan Village, Guam",earthquake,11.7,6.5,0.106,27,reviewed,us,us
2022-02-18T11:35:21.154Z,-5.2365,34.9381,15.31,4.2,mb,,94,4.215,0.4,us,us7000gn7p,2022-04-30T14:18:26.040Z,"Tanzania",earthquake,7.2,4.4,0.128,17,reviewed,us,us
2022-02-18T11:34:11.523Z,11.6699,144.6233,10,4.5,mb,,119,1.922,0.33,us,us7000gn7x,2022-04-30T14:18:26.040Z,"176 km S of Merizo Village, Guam",earthquake,12.4,1.9,0.128,18,reviewed,us,us
2022-02-18T11:14:03.164Z,55.0077,-159.5115,12.25,2.7,ml,,172,0.182,0.76,us,us6000h4w8,2022-04-30T14:18:26.040Z,"72 km ESE of Sand Point, Alaska",earthquake,3.3,7.4,0.085,18,reviewed,us,us
2022-02-18T11:01:45.635Z,-57.94,-25.8508,50.01,4.6,mb,,107,6.984,0.44,us,us7000gn82,2022-04-30T14:18:25.040Z,"South Sandwich Islands region",earthquake,12.1,3.3,0.119,21,reviewed,us,us
2022-02-18T10:55:09.593Z,51.7095,177.4764,57.82,3.1,ml,,192,0.685,0.56,us,us6000h4vy,2022-04-30T14:18:25.040Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,8.9,17.8,0.091,16,reviewed,us,us
2022-02-18T10:54:29.710Z,56.3643,-156.4704,39,2.8,ml,,,,0.46,ak,ak022297lz7f,2022-04-30T14:18:25.040Z,"119 km E of Chignik, Alaska",earthquake,,1,,,reviewed,ak,ak
2022-02-18T10:48:59.590Z,17.9931666666667,-66.8133333333333,13.98,3.29,md,37,144,,0.31,pr,pr71335468,2022-04-30T14:18:25.040Z,"0 km E of Indios, Puerto Rico",earthquake,0.45,0.67,0.205143246639798,18,reviewed,pr,pr
2022-02-18T10:39:58.695Z,51.9966,-171.401,36.15,2.9,ml,,213,1.239,0.26,us,us6000h4w6,2022-04-30T14:18:25.040Z,"193 km E of Atka, Alaska",earthquake,4.3,24.1,0.105,12,reviewed,us,us
2022-02-18T10:36:09.510Z,18.035,-66.9473333333333,7.83,2.58,md,3,232,,0.17,pr,pr71335458,2022-02-18T10:47:27.600Z,"1 km SSW of Liborio Negron Torres, Puerto Rico",earthquake,3.64,1.42,0.0395650201499187,3,reviewed,pr,pr
2022-02-18T10:10:18.314Z,70.7234,-14.4081,10,4.3,mb,,49,2.529,0.69,us,us7000glwx,2022-04-30T14:18:25.040Z,"209 km W of Olonkinbyen, Svalbard and Jan Mayen",earthquake,7.9,1.9,0.087,38,reviewed,us,us
2022-02-18T08:19:58.272Z,51.3848,177.3547,10,3.6,ml,,216,0.915,0.69,us,us7000gm03,2022-04-30T14:18:25.040Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,5.5,2,0.085,18,reviewed,us,us
2022-02-18T08:15:50.169Z,51.9075,178.5429,92.96,2.6,ml,,196,0.028,0.27,us,us6000h4w5,2022-04-30T14:18:25.040Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,7.9,4.6,0.148,6,reviewed,us,us
2022-02-18T08:04:25.570Z,17.8633333333333,-66.8745,12.66,2.58,md,6,248,,0.05,pr,pr71335448,2022-02-18T09:45:32.100Z,"12 km SSE of Guánica, Puerto Rico",earthquake,0.97,0.57,0.102698064935405,5,reviewed,pr,pr
2022-02-18T06:56:22.226Z,56.7449,-153.0415,16.2,2.6,ml,,,,0.46,ak,ak0222958nn2,2022-04-30T14:18:25.040Z,"53 km SSE of Old Harbor, Alaska",earthquake,,4.2,,,reviewed,ak,ak
2022-02-18T06:42:12.497Z,6.8903,-72.9916,143.24,4.4,mb,,154,0.995,0.6,us,us7000gn7i,2022-04-30T14:18:25.040Z,"12 km SSE of Piedecuesta, Colombia",earthquake,9.8,11.2,0.149,13,reviewed,us,us
2022-02-18T06:02:36.430Z,18.7276666666667,-66.689,75.18,3.42,md,20,233,,0.17,pr,pr71335438,2022-04-30T14:18:25.040Z,"28 km N of Arecibo, Puerto Rico",earthquake,0.91,0.94,0.0700815634955911,14,reviewed,pr,pr
2022-02-18T05:32:12.402Z,38.1638,-117.9147,10.2,2.7,ml,22,103.56,0.043,0.1448,nn,nn00834080,2022-04-30T14:18:25.040Z,"30 km SE of Mina, Nevada",earthquake,,0.7,0.23,9,reviewed,nn,nn
2022-02-18T05:30:48.270Z,-15.8442,-173.1223,13.76,4.6,mb,,138,2.319,0.7,us,us7000gn7g,2022-04-30T14:18:25.040Z,"73 km E of Hihifo, Tonga",earthquake,11.2,5.8,0.182,9,reviewed,us,us
2022-02-18T05:29:51.950Z,18.1621666666667,-67.3741666666667,22.93,2.74,md,12,218,,0.25,pr,pr71335428,2022-02-24T05:11:27.882Z,"22 km WNW of Puerto Real, Puerto Rico",earthquake,0.98,1.82,0.0745357230395314,8,reviewed,pr,pr
2022-02-18T05:27:29.163Z,-43.0282,173.3317,10.13,4.4,mb,,147,0.226,0.49,us,us7000glvn,2022-04-30T14:18:25.040Z,"51 km ENE of Amberley, New Zealand",earthquake,2.1,6,0.309,3,reviewed,us,us
2022-02-18T05:18:54.860Z,-3.6606,131.3756,10,4.5,mb,,90,1.141,0.59,us,us7000glvm,2022-04-30T14:18:25.040Z,"265 km NW of Tual, Indonesia",earthquake,7.2,1.7,0.104,27,reviewed,us,us
2022-02-18T05:17:39.385Z,70.8296,-14.7198,10,4,mb,,106,2.432,0.92,us,us7000gn7f,2022-04-30T14:18:25.040Z,"219 km W of Olonkinbyen, Svalbard and Jan Mayen",earthquake,10,2,0.183,8,reviewed,us,us
2022-02-18T05:15:10.594Z,-20.7811,-178.0885,581.29,4.4,mb,,138,4.733,0.83,us,us7000gn7e,2022-04-30T14:18:25.040Z,"Fiji region",earthquake,13.3,11.1,0.161,12,reviewed,us,us
2022-02-18T05:09:32.160Z,17.8315,-66.8653333333333,6.96,2.72,md,5,258,,0.05,pr,pr71335423,2022-02-18T07:20:36.940Z,"16 km SSE of Guánica, Puerto Rico",earthquake,0.7,0.4,0.0958024549693697,3,reviewed,pr,pr
2022-02-18T05:03:45.465Z,32.76580811,-100.6444122,5.013224284,2.8,ml,16,69,0.1225480547,0.2,tx,tx2022dkce,2022-04-30T14:18:25.040Z,"18 km NE of Hermleigh, Texas",earthquake,1.161178153,2.60282965,0.1,11,reviewed,tx,tx
2022-02-18T04:18:37.105Z,-5.0801,35.1316,10,4.3,mb,,154,3.968,0.78,us,us7000gn7d,2022-04-30T14:18:25.040Z,"30 km ESE of Mungaa, Tanzania",earthquake,7.3,1.8,0.216,7,reviewed,us,us
2022-02-18T03:53:09.096Z,-23.4294,-179.904,539.66,4.4,mb,,115,5.97,0.78,us,us7000gn7c,2022-04-30T14:18:25.040Z,"south of the Fiji Islands",earthquake,16.7,11.2,0.143,16,reviewed,us,us
2022-02-18T03:14:43.254Z,-25.5472,70.1442,10,5.1,mww,,75,39.913,1.23,us,us7000glva,2022-04-30T14:18:25.040Z,"Mid-Indian Ridge",earthquake,7.6,1.8,0.098,10,reviewed,us,us
2022-02-18T03:08:08.558Z,-25.5474,70.0131,10,4.8,mb,,75,38.444,0.74,us,us7000gn7l,2022-04-30T14:18:24.040Z,"Mid-Indian Ridge",earthquake,9.9,1.8,0.113,27,reviewed,us,us
2022-02-18T03:04:17.840Z,32.4325,-115.2726667,4.47,2.98,ml,38,68,0.03026,0.3,ci,ci40188560,2022-06-15T19:43:04.270Z,"11km NW of Delta, B.C., MX",earthquake,0.34,0.84,0.207,20,reviewed,ci,ci
2022-02-18T02:58:47.025Z,52.446,-165.4803,10,2.9,ml,,259,1.531,0.24,us,us6000h4vi,2022-04-30T14:18:24.040Z,"173 km SSE of Unalaska, Alaska",earthquake,3.9,2,0.097,14,reviewed,us,us
2022-02-18T02:55:07.832Z,38.2149,141.689,56.19,5.1,mww,,52,2.616,0.76,us,us7000glv1,2022-04-30T14:18:24.040Z,"40 km ESE of Ishinomaki, Japan",earthquake,6.8,4.5,0.073,18,reviewed,us,us
2022-02-18T02:29:34.487Z,-56.6838,-25.4724,33.83,5,mb,,104,6.706,0.62,us,us7000glxl,2022-04-30T14:18:24.040Z,"South Sandwich Islands region",earthquake,6.1,4.5,0.118,25,reviewed,us,us
2022-02-18T01:51:39.837Z,42.1375,142.1897,47.6,4.3,mb,,89,0.73,0.49,us,us7000gluu,2022-04-30T14:18:24.040Z,"26 km SW of Shizunai-furukawach?, Japan",earthquake,4.5,7.6,0.142,16,reviewed,us,us
2022-02-18T00:35:37.837Z,56.1968,-153.1297,4.4,2.7,ml,,,,0.49,ak,ak022291jl6f,2022-04-30T14:18:24.040Z,"105 km SE of Akhiok, Alaska",earthquake,,6.5,,,reviewed,ak,ak
2022-02-18T00:20:37.730Z,19.2253333333333,-155.371,32.42,3.43,ml,54,154,,0.13,hv,hv72920832,2022-04-30T14:18:24.040Z,"11 km ENE of P?hala, Hawaii",earthquake,0.45,0.5,0.15231988546347,39,reviewed,hv,hv
2022-02-17T23:57:56.322Z,54.4252,-159.9079,11.04,3.1,ml,,268,0.446,0.44,us,us6000h4v9,2022-04-30T14:18:24.040Z,"108 km SSE of Sand Point, Alaska",earthquake,3.7,4.4,0.128,8,reviewed,us,us
2022-02-17T23:36:25.243Z,12.9776,-87.9881,67.15,5.2,mwr,,106,0.587,0.85,us,us7000glug,2022-04-30T14:18:24.040Z,"25 km SSE of Intipucá, El Salvador",earthquake,4.9,3.4,0.055,32,reviewed,us,us
2022-02-17T23:16:27.288Z,56.4375,-148.6202,10,2.9,ml,,256,2.548,0.6,us,us7000gluc,2022-04-30T14:18:24.040Z,"257 km ESE of Chiniak, Alaska",earthquake,5.9,2,0.056,42,reviewed,us,us
2022-02-17T22:54:30.660Z,-22.5502,-173.8647,10,4.7,mb,,46,7.615,0.9,us,us7000gn07,2022-04-30T14:18:24.040Z,"175 km SE of ‘Ohonua, Tonga",earthquake,8.1,0.8,0.076,52,reviewed,us,us
2022-02-17T22:49:37.160Z,19.1825,-155.478666666667,36.41,3.54,ml,56,77,,0.11,hv,hv72920752,2022-04-30T14:18:24.040Z,"Island of Hawaii, Hawaii",earthquake,0.39,0.45,0.157969628250745,34,reviewed,hv,hv
2022-02-17T22:40:40.580Z,17.9078333333333,-66.8455,15.59,2.56,md,6,278,,0.08,pr,pr71335388,2022-02-18T00:07:36.422Z,"9 km SSE of Maria Antonia, Puerto Rico",earthquake,0.8,0.7,0.0124239202346343,3,reviewed,pr,pr
2022-02-17T22:33:35.509Z,31.91619873,-102.0206507,9.121622721,2.6,ml,25,52,0.182609577,0.2,tx,tx2022djph,2022-04-30T14:18:24.040Z,"10 km SSE of Midland, Texas",earthquake,1.443978288,1.165124021,0.1,15,reviewed,tx,tx
2022-02-17T22:28:31.640Z,36.85383333,-97.784,7.79,2.55,ml,95,64,0,0.24,ok,ok2022djpd,2022-04-30T14:18:23.040Z,"",earthquake,,0.5,0.18,30,reviewed,ok,ok
2022-02-17T22:25:31.293Z,63.5954,-147.4147,2.8,2.5,ml,,,,0.94,ak,ak02227r1mb9,2022-04-30T14:18:23.040Z,"75 km ESE of Denali Park, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2022-02-17T22:18:20.870Z,18.9403333333333,-67.0548333333333,9.98,3.4,md,11,264,,0.18,pr,pr71335378,2022-02-17T22:46:39.910Z,"48 km N of Isabela, Puerto Rico",earthquake,0.85,0.91,0.0499762017288381,3,reviewed,pr,pr
2022-02-17T21:59:58.640Z,36.854,-97.78216667,7.5,2.52,ml,92,67,0,0.2,ok,ok2022djoe,2022-04-30T14:18:23.040Z,"6 km NW of Medford, Oklahoma",earthquake,,0.4,0.18,31,reviewed,ok,ok
2022-02-17T21:55:38.846Z,-10.1481,118.7247,35,4.9,mb,,75,3.778,0.54,us,us7000gn0b,2022-04-30T14:18:23.040Z,"177 km WSW of Waingapu, Indonesia",earthquake,8.3,2,0.117,23,reviewed,us,us
2022-02-17T21:50:51.251Z,-29.9622,-179.277,303.72,5.5,mww,,34,1.372,0.99,us,us7000gltf,2022-04-30T14:18:23.040Z,"Kermadec Islands region",earthquake,8.9,3.2,0.068,21,reviewed,us,us
2022-02-17T21:12:17.184Z,38.8385,90.4969,10,4.7,mb,,98,9.444,1.08,us,us7000glt1,2022-04-30T14:18:23.040Z,"Xinjiang-Qinghai border region, China",earthquake,8.9,1.8,0.063,75,reviewed,us,us
2022-02-17T20:52:36.769Z,54.4041,-159.7215,35,2.6,ml,,252,0.434,0.77,us,us6000h4ve,2022-04-30T14:18:23.040Z,"115 km SSE of Sand Point, Alaska",earthquake,5.8,2,0.128,8,reviewed,us,us
2022-02-17T19:52:08.720Z,32.9991667,-116.3321667,9.93,2.93,ml,105,24,0.0506,0.21,ci,ci40188280,2022-04-30T14:18:23.040Z,"25km SW of Ocotillo Wells, CA",earthquake,0.13,0.38,0.183,163,reviewed,ci,ci
2022-02-17T19:50:58.984Z,-9.3478,107.0103,10,5.1,mww,,42,1.701,0.98,us,us7000glsh,2022-04-30T14:18:23.040Z,"242 km S of Banjar, Indonesia",earthquake,2.2,1.8,0.075,17,reviewed,us,us
2022-02-17T19:42:01.519Z,-2.3711,120.9171,10,4.4,mb,,44,2.275,0.9,us,us7000glsd,2022-04-30T14:18:23.040Z,"105 km NE of Palopo, Indonesia",earthquake,2.8,1.9,0.127,18,reviewed,us,us
2022-02-17T19:37:38.966Z,61.4627,-140.6611,10,2.5,ml,,82,0.467,0.78,us,us7000glsa,2022-04-30T14:18:23.040Z,"120 km E of McCarthy, Alaska",earthquake,1.5,1.8,0.042,76,reviewed,us,us
2022-02-17T19:00:28.671Z,55.5331,-158.6056,10.8,2.5,ml,,,,0.51,ak,ak02227p3yer,2022-04-30T14:18:23.040Z,"54 km SE of Perryville, Alaska",earthquake,,1.9,,,reviewed,ak,ak
2022-02-17T18:42:09.405Z,-7.9896,124.3371,188,4.6,mb,,74,1.755,0.87,us,us7000glry,2022-04-30T14:18:23.040Z,"117 km NW of Maubara, Timor Leste",earthquake,9.2,6,0.078,49,reviewed,us,us
2022-02-17T18:16:01.635Z,44.3749,-115.2306,10,2.9,ml,,61,0.854,0.67,us,us7000glrb,2022-04-30T14:18:23.040Z,"29 km NW of Stanley, Idaho",earthquake,2.4,2,0.041,78,reviewed,us,us
2022-02-17T18:13:56.515Z,-23.9932,-175.6644,10,4.9,mww,,72,5.622,1.15,us,us7000glrd,2022-04-30T14:18:23.040Z,"Tonga region",earthquake,8.5,1.6,0.098,10,reviewed,us,us
2022-02-17T17:44:23.200Z,17.9575,-66.9265,9.95,2.77,md,25,177,,0.15,pr,pr71335308,2022-02-17T18:18:12.800Z,"2 km SW of Guánica, Puerto Rico",earthquake,0.33,0.5,0.164040659020434,11,reviewed,pr,pr
2022-02-17T17:42:38.450Z,17.955,-66.93,10.17,2.97,md,26,178,,0.18,pr,pr71335303,2022-04-30T14:18:23.040Z,"2 km SW of Guánica, Puerto Rico",earthquake,0.36,0.51,0.165465400931872,10,reviewed,pr,pr
2022-02-17T17:41:31.950Z,17.9633333333333,-66.9268333333333,9.83,3.04,md,24,173,,0.24,pr,pr71335298,2022-04-30T14:18:23.040Z,"2 km WSW of Guánica, Puerto Rico",earthquake,0.45,0.64,0.0935974790646785,14,reviewed,pr,pr
2022-02-17T17:09:43.389Z,-6.3943,106.1237,151.94,4.1,mb,,126,1.54,0.56,us,us7000gmzz,2022-04-30T14:18:23.040Z,"9 km S of Pandeglang, Indonesia",earthquake,7.1,8.4,0.151,12,reviewed,us,us
2022-02-17T17:02:28.828Z,66.2584,-135.8195,40.6,2.6,ml,,,,1.11,ak,ak02227nxin6,2022-03-15T21:50:36.708Z,"137 km SSW of Fort McPherson, Canada",earthquake,,47.6,,,reviewed,ak,ak
2022-02-17T16:25:15.989Z,46.8789,152.9707,50.65,4.1,mb,,157,6.939,0.68,us,us7000gn03,2022-04-30T14:18:23.040Z,"Kuril Islands",earthquake,12.6,10.2,0.184,8,reviewed,us,us
2022-02-17T16:24:42.535Z,-1.5803,-78.0537,168.52,4.5,mb,,52,0.091,1.07,us,us7000gln0,2022-04-30T14:18:23.040Z,"12 km SSW of Puyo, Ecuador",earthquake,8.8,5.1,0.058,95,reviewed,us,us
2022-02-17T16:19:18.960Z,-28.3027,-69.1835,108.44,4.3,mb,,42,1.167,0.98,us,us7000glmy,2022-04-30T14:18:22.040Z,"108 km WNW of Vinchina, Argentina",earthquake,6.4,6.6,0.153,15,reviewed,us,us
2022-02-17T16:16:09.485Z,-20.2257,68.1986,10,4.8,mb,,75,4.565,0.58,us,us7000gln1,2022-04-30T14:18:22.040Z,"Mid-Indian Ridge",earthquake,10.9,1.8,0.072,63,reviewed,us,us
2022-02-17T15:18:37.832Z,-4.4828,35.0514,10,4,mb,,145,3.656,0.57,us,us7000gn04,2022-04-30T14:18:22.040Z,"13 km SSW of Basotu, Tanzania",earthquake,8.2,2,0.259,4,reviewed,us,us
2022-02-17T15:15:23.070Z,17.9675,-66.9301666666667,9.62,2.56,md,9,191,,0.2,pr,pr71335288,2022-02-17T16:32:29.865Z,"2 km W of Guánica, Puerto Rico",earthquake,1.01,0.84,0.220533580119226,6,reviewed,pr,pr
2022-02-17T14:19:56.900Z,-30.7298,-178.7433,106.95,4.8,mb,,78,1.627,0.98,us,us7000gmzy,2022-04-30T14:18:22.040Z,"Kermadec Islands, New Zealand",earthquake,10.3,6.6,0.128,19,reviewed,us,us
2022-02-17T13:39:24.589Z,22.7999,143.2641,74.9,4.6,mb,,57,4.387,0.82,us,us7000gmzx,2022-04-30T14:18:22.040Z,"Volcano Islands, Japan region",earthquake,8.6,6.9,0.051,116,reviewed,us,us
2022-02-17T13:26:06.275Z,-24.202,-175.6653,10,5,mww,,27,5.427,1.02,us,us7000glmd,2022-04-30T14:18:22.040Z,"south of Tonga",earthquake,9.2,1.8,0.093,11,reviewed,us,us
2022-02-17T13:15:42.336Z,25.0248,125.6929,42.19,4.4,mb,,89,2.5,0.8,us,us7000glm9,2022-04-30T14:18:22.040Z,"",earthquake,8.8,8.9,0.104,27,reviewed,us,us
2022-02-17T13:11:07.165Z,-16.1646,-172.3743,10,4.7,mb,,73,2.314,1.13,us,us7000glm5,2022-04-30T14:18:22.040Z,"153 km E of Hihifo, Tonga",earthquake,10.5,1.9,0.077,55,reviewed,us,us
2022-02-17T12:36:46.884Z,42.2724,145.1315,35,4.2,mb,,154,1.49,1.11,us,us7000gmzv,2022-04-30T14:18:22.040Z,"99 km SE of Kushiro, Japan",earthquake,6.7,1.8,0.167,10,reviewed,us,us
2022-02-17T11:49:31.085Z,53.166,-166.5751,35,2.5,ml,,215,0.654,0.51,us,us6000h4v6,2022-04-30T14:18:22.040Z,"78 km S of Unalaska, Alaska",earthquake,2.3,2,0.115,16,reviewed,us,us
2022-02-17T11:09:12.210Z,18.6283333333333,-66.8638333333333,73.21,3,md,14,228,,0.15,pr,pr71335278,2022-02-17T11:38:05.320Z,"16 km N of Camuy, Puerto Rico",earthquake,0.92,0.89,0.128511094869094,7,reviewed,pr,pr
2022-02-17T10:50:04.020Z,17.8736666666667,-66.8798333333333,13.49,2.58,md,13,215,,0.09,pr,pr71335273,2022-02-17T11:22:01.210Z,"11 km SSE of Guánica, Puerto Rico",earthquake,0.62,0.38,0.0894026082960546,7,reviewed,pr,pr
2022-02-17T10:31:41.455Z,2.7608,128.5849,201.23,4.6,mb,,88,2.32,1.08,us,us7000gllr,2022-04-30T14:18:22.040Z,"130 km NNE of Tobelo, Indonesia",earthquake,9.5,8,0.091,36,reviewed,us,us
2022-02-17T09:45:06.526Z,54.4863,-159.7837,23.02,4.4,mb,,81,0.363,0.84,us,us7000glln,2022-04-30T14:18:22.040Z,"105 km SSE of Sand Point, Alaska",earthquake,4,5.2,0.12,20,reviewed,us,us
2022-02-17T09:37:26.226Z,11.7435,144.4305,10,4.4,mb,,87,1.883,0.53,us,us7000gmzu,2022-04-30T14:18:22.040Z,"170 km S of Merizo Village, Guam",earthquake,11.6,1.9,0.204,7,reviewed,us,us
2022-02-17T09:17:45.652Z,42.0783,142.5361,50.09,4.9,mb,,82,0.466,0.73,us,us7000gllk,2022-04-30T14:18:22.040Z,"31 km SSE of Shizunai-furukawach?, Japan",earthquake,5.7,5,0.029,367,reviewed,us,us
2022-02-17T09:14:38.110Z,36.9881,71.2421,120,4.4,mb,,70,0.55,0.93,us,us7000gn0a,2022-04-30T14:18:22.040Z,"38 km ENE of Jurm, Afghanistan",earthquake,6.9,1.9,0.24,5,reviewed,us,us
2022-02-17T08:49:16.726Z,-20.943,-174.331,10,4.4,mb,,130,7.406,0.32,us,us7000gmzr,2022-04-30T14:18:22.040Z,"77 km NE of ‘Ohonua, Tonga",earthquake,9.1,1.8,0.19,9,reviewed,us,us
2022-02-17T08:28:43.734Z,54.5709,-161.5232,34.18,2.6,ml,,210,0.612,0.65,us,us6000h4v7,2022-04-30T14:18:22.040Z,"74 km SE of King Cove, Alaska",earthquake,4.3,8.9,0.115,10,reviewed,us,us
2022-02-17T08:24:12.278Z,-20.766,-67.9619,186.95,4.4,mb,,121,1.278,0.37,us,us7000gllf,2022-04-30T14:18:22.040Z,"119 km WSW of Colchani, Bolivia",earthquake,9.2,11.6,0.267,5,reviewed,us,us
2022-02-17T08:14:42.072Z,53.3544,-167.3326,29.21,3.4,ml,,195,0.351,0.58,us,us6000h4v5,2022-04-30T14:18:22.040Z,"78 km SW of Unalaska, Alaska",earthquake,4.6,7.7,0.097,14,reviewed,us,us
2022-02-17T07:45:28.151Z,44.5132,-115.2192,10,2.5,ml,,64,0.799,0.68,us,us7000gll7,2022-04-30T14:18:22.040Z,"39 km NW of Stanley, Idaho",earthquake,1.4,2,0.059,38,reviewed,us,us
2022-02-17T07:12:00.144Z,15.438,-95.1154,19.95,4.6,mb,,168,1.011,0.77,us,us6000h1h8,2022-04-30T14:18:22.040Z,"75 km SSE of El Carrizal, Mexico",earthquake,5.4,6.4,0.387,3,reviewed,us,us
2022-02-17T06:40:30.740Z,17.8185,-66.9425,9.44,3.25,md,20,262,,0.16,pr,pr71335248,2022-04-30T14:18:21.040Z,"17 km SSW of Guánica, Puerto Rico",earthquake,0.49,0.64,0.0867794792608203,13,reviewed,pr,pr
